V1,Date_Deb_Situ,ANNEE,Date_Fin_Situ,IDA,Responsabilite_IDA,ANNEE_CLOTURE,CHARGE_SINISTRE,Num_contrat,IMMAT
2953,2012-03-15,2012,2012-12-30,0,0,2012,315.581054187609,8584,41602
2954,2012-01-01,2012,2012-12-13,0,0,2012,774.12693308728,8585,41606
2955,2012-01-01,2012,2012-12-31,0,0,2012,594.655635116793,8586,41613
2956,2012-01-16,2012,2012-12-31,0,0,2012,526.859438838229,8586,41618
2957,2013-01-01,2013,2013-12-31,0,0,2014,1775.16094472087,8586,41618
2958,2011-01-01,2011,2011-11-17,0,0,2011,2450.2342937382,8594,41671
2959,2012-08-02,2012,2012-12-31,0,0,2013,4956.51631730924,8595,41678
2960,2011-01-01,2011,2011-12-31,0,0,2011,146.435472597864,8597,41682
2961,2013-01-01,2013,2013-12-31,0,0,2014,161.676143748562,8600,41700
2962,2011-01-01,2011,2011-12-31,0,0,2012,457.737498180928,8604,41722
2963,2012-01-01,2012,2012-05-24,0,0,2012,5000.88025115384,8607,41727
2964,2011-09-05,2011,2011-10-06,0,0,2011,983.184965363753,8608,41737
2965,2011-03-01,2011,2011-08-09,0,0,2011,993.812477212825,8608,41738
2967,2011-03-08,2011,2011-11-14,0,0,2011,1010.52979047643,8621,41825
2968,2011-03-08,2011,2011-12-31,0,0,2011,4506.84106949657,8621,41827
2969,2012-01-01,2012,2012-12-31,0,100,2013,4949.11154992555,8621,41838
2971,2011-01-01,2011,2011-03-01,0,0,2011,547.327638636797,8629,41890
2972,2012-01-01,2012,2012-12-31,0,0,2012,2262.49595561737,8630,41897
2973,2013-01-01,2013,2013-11-28,0,0,2013,106.091885527806,8630,41902
2974,2011-06-14,2011,2011-12-31,0,0,2012,1682.4235086667,8632,41906
2975,2013-01-01,2013,2013-12-31,0,0,2013,1115.60850550341,8633,41914
2976,2013-01-01,2013,2013-12-31,0,0,2013,382.374858374932,8637,41932
2977,2013-01-01,2013,2013-11-04,0,0,2013,831.974657320515,8639,41944
2978,2011-10-01,2011,2011-12-31,1,0,2012,-754.779687885369,8640,41948
2979,2012-01-19,2012,2012-09-30,0,0,2012,1060.53083253307,8641,41956
2980,2012-03-19,2012,2012-08-06,0,0,2012,503.62118777677,8643,41970
2981,2012-10-01,2012,2012-12-31,0,0,2012,628.381278702743,8643,41975
2982,2013-09-05,2013,2013-12-31,0,0,2013,1139.29944976736,8654,42022
2983,2011-01-01,2011,2011-09-22,0,0,2011,345.642038515258,8657,42029
2984,2013-02-26,2013,2013-12-31,0,0,2013,134.158864082556,8657,42051
2987,2013-01-01,2013,2013-04-02,0,0,2013,4707.91230027187,8661,42079
2988,2012-01-01,2012,2012-02-27,0,0,2012,140.259443906669,8662,42092
2990,2013-01-01,2013,2013-11-20,0,0,2014,3013.13673422278,8679,42154
2991,2011-01-01,2011,2011-12-31,0,0,2011,1603.25609027782,8681,42160
2992,2013-11-22,2013,2013-12-31,1,50,2014,814.739980396918,8684,42212
2993,2012-01-01,2012,2012-08-23,0,0,2012,1806.21354273018,8686,42219
2994,2011-01-01,2011,2011-11-30,0,0,2013,1309.88933824126,8691,42252
2995,2011-07-05,2011,2011-09-30,0,0,2011,1977.53636305574,8695,42280
2996,2011-01-01,2011,2011-08-17,0,0,2011,3856.45027842486,8701,42299
2997,2012-01-01,2012,2012-06-30,0,0,2012,1377.10350040233,8706,42341
2998,2012-01-10,2012,2012-06-20,0,0,2012,180.689258253393,8727,42430
2999,2011-01-01,2011,2011-10-13,0,0,2011,306.925991292269,8727,42433
3000,2013-01-01,2013,2013-11-21,0,0,2014,4565.90675401271,8733,42456
3001,2013-04-01,2013,2013-12-31,0,0,2014,2701.3281233893,8735,42472
3002,2012-01-01,2012,2012-07-23,0,0,2012,2337.93404429045,8738,42486
3003,2011-01-01,2011,2011-04-11,0,0,2011,3302.80649177228,8740,42498
3004,2013-01-01,2013,2013-12-31,0,0,2014,331.845674248714,8740,42513
3007,2011-01-01,2011,2011-09-26,0,0,2011,1486.07322128886,8741,42526
3008,2012-01-01,2012,2012-10-03,0,0,2012,630.946540183554,8741,42527
3009,2013-01-01,2013,2013-09-24,0,0,2013,2145.39931390508,8761,42630
3010,2012-01-01,2012,2012-03-06,0,0,2012,2958.23151580577,8761,42632
3011,2012-01-01,2012,2012-12-31,0,0,2012,312.843338153467,8761,42635
3012,2012-01-01,2012,2012-07-03,0,0,2012,1887.91388737112,8763,42648
3013,2012-01-19,2012,2012-07-03,1,0,2013,-516.630728143737,8766,42657
3014,2013-02-01,2013,2013-10-15,1,0,2013,4024.78747929586,8768,42679
3015,2011-01-01,2011,2011-10-31,1,0,2011,1222.55188538829,8769,42683
3016,2013-01-01,2013,2013-09-30,1,0,2014,-562.503639329996,8773,42704
3018,2012-10-01,2012,2012-12-31,0,0,2013,633.53335848353,8773,42706
3020,2011-01-01,2011,2011-09-30,1,0,2011,-52.0812751062033,8784,42765
3021,2011-06-01,2011,2011-12-31,0,0,2011,1162.8718315259,8790,42798
3022,2011-01-01,2011,2011-08-31,1,50,2011,1010.10943250268,8793,42822
3023,2012-07-01,2012,2012-12-31,1,0,2013,333.958242527029,8794,42825
3024,2011-01-01,2011,2011-12-31,0,0,2012,2375.56147214553,8797,42836
3027,2011-08-01,2011,2011-12-31,0,0,2011,4224.48985205408,8818,42936
3028,2011-01-01,2011,2011-12-19,1,50,2011,1381.59809719854,8829,42979
3030,2013-01-01,2013,2013-06-19,1,0,2013,1082.8205835512,8840,43039
3031,2011-01-01,2011,2011-12-06,0,0,2011,519.637904417461,8841,43041
3032,2011-01-01,2011,2011-12-06,0,0,2012,292.730825871146,8841,43041
3033,2011-01-01,2011,2011-12-06,0,0,2011,2250.35946642665,8841,43041
3034,2011-01-01,2011,2011-12-31,1,0,2012,204.61732752818,8846,43049
3035,2011-01-01,2011,2011-03-28,0,0,2011,2163.89506474992,8857,43077
3036,2012-06-26,2012,2012-12-31,0,0,2013,2562.06029316429,8860,43086
3037,2011-01-01,2011,2011-10-31,1,0,2011,-723.112720529817,8862,43090
3038,2013-01-01,2013,2013-07-01,1,0,2013,1590.20343627252,8863,43099
3041,2011-01-01,2011,2011-12-31,1,0,2011,5405.31851394566,8898,43188
3042,2011-01-01,2011,2011-09-07,0,0,2011,4873.79202375789,8908,43223
3043,2012-01-01,2012,2012-12-31,0,0,0,2371.25010831224,8908,43225
3046,2012-01-01,2012,2012-12-31,0,0,2012,324.915156886693,8918,43277
3047,2011-02-23,2011,2011-12-31,0,0,2011,1212.76508948671,8919,43283
3048,2013-02-26,2013,2013-08-27,0,0,2013,1075.4265945771,8923,43296
3049,2011-01-01,2011,2011-07-24,0,0,2011,832.933935773423,8923,43297
3051,2011-01-01,2011,2011-12-31,1,0,2011,503.416397994688,8928,43324
3052,2012-01-01,2012,2012-12-31,0,0,2012,2751.16748930219,8937,43348
3053,2013-01-01,2013,2013-12-31,0,0,2014,2403.58533706195,8938,43349
3054,2011-01-01,2011,2011-12-31,0,0,2012,2923.60048581482,8942,43360
3056,2013-01-01,2013,2013-12-31,0,0,2013,303.638576369382,8944,43369
3057,2012-11-20,2012,2012-12-31,0,0,2013,1213.84293044503,8945,43381
3059,2013-01-01,2013,2013-03-07,0,0,2013,257.959676555622,8948,43401
3060,2012-01-01,2012,2012-12-31,0,0,2013,365.485090557998,8951,43410
3061,2012-01-01,2012,2012-12-31,0,0,2012,787.761621210075,8960,43448
3062,2012-11-29,2012,2012-12-31,0,0,2013,387.505381336553,8964,43466
3064,2013-01-21,2013,2013-12-31,1,0,2013,1479.99419828392,8968,43507
3065,2013-01-31,2013,2013-04-10,0,0,2013,2125.89039255942,8976,43549
3067,2011-11-03,2011,2011-12-31,1,0,2012,22.2789726085518,8977,43554
3068,2013-01-01,2013,2013-12-31,0,0,2013,1946.93645824893,8980,43567
3069,2013-01-01,2013,2013-09-26,1,0,2013,1647.0595468241,8996,43626
3071,2012-01-01,2012,2012-02-20,0,0,2013,201.103566004044,8999,43637
3072,2012-01-01,2012,2012-06-28,0,0,2013,1172.91730925748,9005,43662
3073,2013-01-01,2013,2013-12-31,0,0,2013,3522.254910887,9012,43699
3074,2013-01-01,2013,2013-12-31,0,0,2013,3578.79844756066,9012,43699
3075,2012-03-29,2012,2012-09-26,0,0,2012,506.994829976323,9015,43719
3076,2012-03-29,2012,2012-09-26,0,0,2012,795.06938290751,9015,43719
3077,2012-03-29,2012,2012-09-26,0,0,2012,1497.73546045793,9015,43719
3078,2012-03-29,2012,2012-09-26,0,0,2012,397.098165865634,9015,43719
3080,2012-01-01,2012,2012-12-31,0,0,2013,2275.06358119143,9023,43760
3081,2012-01-01,2012,2012-12-31,0,0,2012,4761.10375156514,9023,43764
3082,2013-01-01,2013,2013-02-19,0,0,2013,824.084861505585,9024,43766
3083,2012-01-01,2012,2012-03-26,1,0,2012,-864.881141778139,9028,43781
3085,2011-01-01,2011,2011-12-31,0,0,2011,1308.75760523502,9032,43805
3086,2013-03-12,2013,2013-12-31,0,0,2013,140.119324582087,9035,43828
3087,2013-03-12,2013,2013-12-31,0,0,2013,766.614381607763,9035,43828
3088,2013-01-01,2013,2013-09-11,1,50,2013,659.541660807882,9038,43841
3092,2013-05-30,2013,2013-06-30,0,0,2014,1177.43346287286,9039,43852
3093,2013-01-01,2013,2013-12-31,0,0,2013,544.137229400159,9040,43858
3094,2013-08-06,2013,2013-12-30,0,0,2013,1047.03626373485,9041,43860
3095,2011-03-10,2011,2011-05-23,1,0,2011,578.628140066519,9047,43874
3096,2012-01-01,2012,2012-12-31,0,0,2012,2574.17522553585,9049,43887
3097,2013-01-01,2013,2013-12-31,1,0,2014,-133.80317656631,9051,43902
3098,2013-01-01,2013,2013-11-12,0,0,2014,70.6201395893717,9052,43908
3099,2011-03-09,2011,2011-11-24,0,0,2011,1944.71610587478,9059,43943
3100,2011-03-09,2011,2011-11-24,1,0,2012,-627.357329792335,9059,43943
3101,2011-01-01,2011,2011-09-30,0,0,2011,756.956926621182,9064,43970
3102,2011-01-01,2011,2011-09-30,0,0,2012,665.135655381583,9064,43970
3103,2011-01-01,2011,2011-02-21,0,0,2013,4296.53274170844,9067,43985
3104,2011-01-24,2011,2011-12-31,1,0,2012,-1012.56690988766,9067,43986
3105,2012-03-08,2012,2012-10-24,0,0,2013,975.133493405075,9069,43999
3106,2011-01-01,2011,2011-04-12,0,0,2011,1168.40115564211,9072,44003
3107,2012-03-07,2012,2012-04-27,0,0,2012,606.29631746669,9073,44014
3108,2011-01-01,2011,2011-10-18,0,0,2011,3019.45288223855,9075,44017
3109,2012-01-01,2012,2012-12-31,0,0,2013,1940.98677615898,9075,44018
3110,2012-01-01,2012,2012-07-05,0,0,2012,4123.69016563165,9075,44021
3111,2011-01-01,2011,2011-12-31,1,0,2011,1589.28727145794,9076,44029
3112,2011-12-01,2011,2011-12-31,1,0,2011,1744.43169899906,9079,44054
3113,2011-01-01,2011,2011-03-24,0,0,2011,1225.20337414577,9086,44094
3114,2012-01-01,2012,2012-12-31,1,50,2012,-137.672625606692,9090,44109
3115,2011-01-01,2011,2011-12-31,0,0,2012,145.012722532877,9093,44122
3116,2011-01-01,2011,2011-12-31,0,0,2011,1715.5347829064,9093,44123
3119,2013-06-16,2013,2013-12-31,0,0,2013,2532.9262520608,9098,44140
3120,2013-06-28,2013,2013-11-12,0,0,2014,831.004600458024,9100,44152
3121,2013-06-28,2013,2013-11-12,1,0,2014,-349.015680714812,9100,44152
3122,2013-01-22,2013,2013-12-31,0,0,2013,1751.11431294067,9103,44167
3123,2012-07-20,2012,2012-12-16,0,0,2013,3980.69300569084,9105,44182
3124,2012-03-01,2012,2012-12-31,1,0,2012,1330.69166873691,9106,44187
3125,2013-09-18,2013,2013-12-31,0,0,2013,1189.8825259415,9111,44217
3126,2013-01-01,2013,2013-12-19,0,0,2013,1323.23300930531,9116,44243
3127,2013-01-01,2013,2013-12-31,0,0,2014,909.428308585659,9120,44252
3128,2011-06-16,2011,2011-12-31,0,0,2012,4095.79564163023,9121,44260
3129,2011-06-16,2011,2011-12-31,0,0,2011,588.835293941845,9121,44260
3131,2013-01-07,2013,2013-12-31,0,0,2013,805.276536782836,9135,44309
3132,2011-04-27,2011,2011-07-09,0,0,2011,1509.73183032407,9145,44346
3133,2011-01-31,2011,2011-12-31,0,0,2011,7888.99821262065,9147,44365
3134,2012-01-01,2012,2012-12-31,1,0,2012,-203.668827484855,9147,44366
3136,2013-01-01,2013,2013-12-31,0,0,2014,829.247719695956,9147,44370
3137,2013-02-07,2013,2013-12-20,1,0,2013,63.7974063231824,9148,44375
3140,2011-01-01,2011,2011-12-31,0,0,2011,5676.17994677242,9159,44412
3142,2011-02-04,2011,2011-07-28,1,0,2011,-917.663013507253,9164,44436
3143,2013-01-01,2013,2013-12-31,0,0,2014,2477.25576656338,9167,44467
3144,2013-01-01,2013,2013-12-31,0,0,2013,390.835909897773,9167,44467
3145,2013-01-01,2013,2013-12-31,1,0,2014,534.199535764414,9167,44467
3146,2013-05-07,2013,2013-12-31,0,0,2013,833.278844880087,9169,44484
3147,2012-01-01,2012,2012-12-31,1,0,2012,119.133761123523,9177,44500
3148,2013-01-01,2013,2013-12-31,1,0,2013,668.358399846971,9180,44518
3149,2013-01-01,2013,2013-12-31,0,0,2013,861.917079142749,9183,44524
3150,2011-01-01,2011,2011-12-31,0,0,2012,3775.05172925225,9188,44547
3151,2011-01-01,2011,2011-12-31,0,0,2011,1127.75577310372,9188,44552
3153,2011-01-01,2011,2011-12-31,0,0,2012,99.1613681657845,9191,44566
3154,2012-01-01,2012,2012-12-31,1,0,2012,1176.74364465953,9194,44572
3155,2011-04-11,2011,2011-12-31,1,0,2012,2842.62229461596,9196,44582
3156,2011-01-01,2011,2011-12-31,0,0,2011,2745.33636971766,9199,44594
3157,2012-05-22,2012,2012-11-21,1,50,2013,1809.20994059432,9201,44618
3158,2012-01-01,2012,2012-04-11,0,0,2012,1585.73039629548,9201,44626
3159,2013-01-01,2013,2013-12-31,1,0,2013,-413.815479129235,9203,44634
3160,2013-01-01,2013,2013-12-31,0,0,2013,1155.46706414222,9203,44634
3161,2013-01-01,2013,2013-12-31,0,0,2014,1309.57676436335,9206,44647
3163,2012-08-03,2012,2012-12-31,1,0,2012,-891.967285060815,9211,44662
3164,2011-01-01,2011,2011-07-15,0,0,2011,1207.947140403,9212,44665
3165,2011-01-01,2011,2011-12-31,0,0,2012,4128.13087037994,9213,44667
3167,2011-02-17,2011,2011-05-11,0,0,2011,1165.8358941613,9227,44717
3169,2011-02-09,2011,2011-12-31,0,0,2011,775.485012694768,9233,44762
3170,2011-02-09,2011,2011-12-31,0,0,2011,528.142069578635,9233,44764
3171,2013-01-01,2013,2013-12-31,0,0,2014,591.163430411824,9235,44767
3172,2012-01-01,2012,2012-03-15,0,0,2012,1393.48668296885,9242,44788
3173,2012-06-09,2012,2012-12-31,0,0,2012,705.985827702053,9242,44793
3175,2013-01-01,2013,2013-06-11,0,0,2013,7228.17392107236,9246,44805
3176,2013-06-01,2013,2013-07-07,0,0,2013,161.676143748562,9248,44814
3177,2011-01-01,2011,2011-10-12,1,0,2012,-662.193149565359,9249,44817
3178,2011-01-01,2011,2011-10-12,0,0,2012,1451.21584469667,9249,44817
3179,2011-01-01,2011,2011-12-30,0,0,2012,4887.89018349277,9254,44835
3180,2012-01-01,2012,2012-08-16,0,0,2012,708.260072124116,9254,44838
3181,2012-01-01,2012,2012-11-23,0,0,2013,390.846688307356,9254,44839
3186,2012-04-01,2012,2012-12-31,0,0,2012,1097.63011831857,9273,44911
3187,2012-01-01,2012,2012-06-30,0,0,2012,3789.07444012004,9274,44918
3188,2011-01-01,2011,2011-04-05,0,0,2011,1072.18229329254,9274,44919
3189,2011-01-01,2011,2011-04-05,0,0,2011,1439.52127029886,9274,44919
3190,2011-01-01,2011,2011-12-08,0,0,2011,1595.35551605331,9274,44920
3191,2011-03-18,2011,2011-12-31,0,0,2012,654.001558282098,9275,44927
3192,2011-03-18,2011,2011-12-31,1,0,2011,736.553397280114,9275,44927
3193,2013-04-01,2013,2013-12-31,0,0,2013,25.781955723104,9279,44955
3194,2012-10-11,2012,2012-12-31,0,0,2013,277.209916071284,9279,44960
3196,2013-01-01,2013,2013-12-31,0,0,2013,5099.43802838297,9287,45007
3198,2012-01-09,2012,2012-12-31,0,0,2012,717.777407786115,9289,45015
3199,2012-01-01,2012,2012-05-10,0,0,2012,857.735056224453,9292,45025
3200,2013-03-08,2013,2013-12-31,0,0,2013,789.335269009228,9292,45034
3201,2013-01-01,2013,2013-12-31,0,0,2013,5525.23909896876,9295,45051
3202,2013-01-01,2013,2013-07-26,0,0,2013,5224.29512499519,9300,45068
3205,2012-05-22,2012,2012-12-31,0,0,2013,369.580886199629,9308,45103
3206,2011-06-06,2011,2011-12-31,0,0,2012,3084.10178291881,9321,45150
3207,2011-01-01,2011,2011-12-31,0,0,2011,1354.98620393753,9325,45167
3208,2013-01-01,2013,2013-12-31,0,0,2013,1129.03840384412,9325,45176
3209,2011-01-01,2011,2011-12-31,0,0,2011,783.730496025944,9325,45179
3210,2012-01-01,2012,2012-09-04,0,0,2012,1642.52183638955,9333,45207
3211,2011-01-01,2011,2011-11-06,0,0,2013,122.011596482248,9335,45210
3212,2011-01-01,2011,2011-12-31,0,0,2012,4086.41842529281,9336,45212
3213,2011-01-02,2011,2011-07-28,0,0,2011,1026.93452986211,9337,45216
3214,2012-01-01,2012,2012-11-04,0,0,2013,991.301107779931,9338,45224
3215,2013-01-01,2013,2013-12-31,0,0,2013,422.233417013744,9338,45227
3216,2012-01-01,2012,2012-12-31,1,50,2014,416.585530392127,9338,45228
3217,2011-06-06,2011,2011-12-18,0,0,2012,603.784948033795,9339,45235
3218,2011-06-06,2011,2011-12-18,0,0,2012,1121.43962508794,9339,45237
3219,2011-06-06,2011,2011-12-18,0,0,2012,1954.82625406386,9339,45237
3220,2011-01-01,2011,2011-12-31,0,0,2011,2160.96333734328,9341,45253
3221,2011-08-11,2011,2011-10-05,1,0,2012,-521.59957496161,9343,45256
3222,2013-01-01,2013,2013-12-31,0,0,2013,2511.39098971349,9345,45268
3223,2013-01-01,2013,2013-12-31,0,0,2014,2469.08573209928,9345,45271
3224,2012-01-01,2012,2012-12-31,0,0,2012,5831.14114135062,9356,45312
3225,2011-06-01,2011,2011-12-31,0,0,2011,1373.75141502195,9365,45348
3226,2011-01-01,2011,2011-04-11,0,0,2011,4652.81307048236,9368,45352
3229,2011-02-10,2011,2011-12-31,1,0,2012,-963.859276981009,9379,45410
3230,2012-01-01,2012,2012-12-31,0,0,2013,1866.75586935923,9383,45422
3232,2013-01-01,2013,2013-12-31,0,0,2013,116.018800753968,9388,45450
3233,2011-01-01,2011,2011-12-31,0,0,2011,879.270318571761,9390,45456
3234,2012-01-01,2012,2012-12-31,0,0,2012,1351.18142535465,9395,45476
3235,2012-01-01,2012,2012-12-31,1,50,2013,783.84905853136,9396,45480
3236,2012-06-07,2012,2012-12-31,0,0,2012,1651.38168906698,9396,45482
3237,2013-10-01,2013,2013-12-31,0,0,2013,1036.74288258286,9397,45491
3239,2012-03-23,2012,2012-06-30,0,0,2012,2327.22030516471,9407,45528
3240,2012-01-01,2012,2012-12-31,0,0,2012,1927.51376417994,9411,45540
3241,2012-01-27,2012,2012-08-14,0,0,2012,703.776253737489,9413,45561
3242,2013-03-08,2013,2013-05-15,0,0,2014,2449.04866868405,9413,45561
3243,2013-02-01,2013,2013-12-31,0,0,2013,1052.52247421272,9418,45616
3244,2012-01-01,2012,2012-12-31,1,50,2012,-44.3747122541886,9429,45656
3245,2012-01-01,2012,2012-12-31,0,0,2012,700.995424065014,9429,45656
3246,2013-02-23,2013,2013-10-03,1,0,2013,72.3877987610227,9430,45663
3247,2011-01-01,2011,2011-10-01,0,0,2011,1595.72198197914,9437,45685
3248,2012-01-01,2012,2012-12-31,0,0,2013,3503.16634751508,9441,45702
3249,2012-03-19,2012,2012-08-06,0,100,2013,2705.94128269093,9443,45740
3250,2012-10-03,2012,2012-11-08,1,0,2013,-253.896216142741,9443,45741
3251,2013-01-01,2013,2013-12-31,0,0,2014,2486.55753403371,9450,45769
3253,2013-05-29,2013,2013-12-04,0,0,2014,4333.98771501019,9455,45791
3254,2013-01-01,2013,2013-12-31,1,0,2013,-569.5742760166,9462,45823
3255,2013-01-01,2013,2013-12-31,1,0,2014,-540.418678093942,9462,45823
3257,2013-01-01,2013,2013-12-31,0,0,2013,444.210594153965,9466,45836
3258,2012-04-13,2012,2012-12-31,0,0,2012,3766.31043908024,9469,45857
3259,2012-09-03,2012,2012-12-19,0,0,2012,3873.88974513054,9473,45875
3261,2012-09-09,2012,2012-12-31,1,0,2012,-343.389350912362,9476,45894
3262,2013-04-24,2013,2013-12-31,0,0,2014,140.119324582087,9480,45937
3264,2012-05-02,2012,2012-09-16,0,0,2012,1622.8189036714,9482,45963
3265,2012-03-01,2012,2012-11-19,0,0,2013,2907.48676348788,9483,45969
3266,2013-03-29,2013,2013-12-31,0,0,2013,3594.63193123844,9483,45975
3268,2011-01-18,2011,2011-04-13,0,0,2011,5410.03945734312,9489,46018
3269,2011-01-01,2011,2011-12-31,0,0,2011,814.686088349002,9491,46032
3271,2013-01-01,2013,2013-12-02,0,0,2013,2637.64927957153,9498,46085
3272,2013-01-01,2013,2013-12-31,0,0,2014,1207.20343014176,9504,46110
3273,2013-01-01,2013,2013-10-26,0,0,2014,1354.96464711836,9521,46173
3274,2012-01-01,2012,2012-12-31,0,0,2013,675.666161544406,9522,46181
3277,2011-01-01,2011,2011-12-31,1,0,2011,548.480928462204,9527,46208
3278,2011-01-01,2011,2011-12-31,0,0,2011,1039.03868382409,9527,46208
3279,2012-01-01,2012,2012-12-31,0,0,2012,1065.11165660594,9533,46226
3280,2012-05-01,2012,2012-12-31,0,0,2013,5045.30885545595,9535,46253
3282,2011-03-01,2011,2011-08-23,0,0,2011,235.853158500402,9542,46290
3283,2011-03-01,2011,2011-08-23,0,0,2011,697.072082976715,9542,46294
3284,2013-04-23,2013,2013-10-02,0,0,2013,2424.49545165343,9542,46297
3285,2011-01-01,2011,2011-12-31,0,0,2011,441.612997444405,9555,46343
3288,2012-01-01,2012,2012-12-31,0,0,2012,3146.42254712909,9558,46359
3289,2013-01-01,2013,2013-03-31,0,100,2014,670.093723789872,9572,46426
3290,2012-07-01,2012,2012-12-18,0,0,2013,2893.46405262009,9573,46432
3291,2011-01-31,2011,2011-12-31,0,0,2012,842.602169169587,9575,46438
3292,2011-04-01,2011,2011-12-31,0,0,2012,1545.11734898584,9581,46457
3293,2013-04-02,2013,2013-12-31,0,0,2014,1882.36300643575,9587,46484
3294,2013-04-02,2013,2013-12-31,0,0,2014,706.578640229131,9587,46484
3295,2011-04-01,2011,2011-10-21,0,0,2011,1036.65665530619,9594,46506
3296,2011-04-01,2011,2011-12-31,0,0,2011,938.831809928731,9594,46509
3297,2011-06-14,2011,2011-12-31,0,0,2011,5786.49696885686,9594,46516
3298,2012-01-01,2012,2012-03-01,0,0,2012,2151.18731985128,9594,46518
3300,2012-01-01,2012,2012-03-31,0,0,2013,100.551783002022,9597,46535
3301,2012-01-01,2012,2012-08-23,1,0,2012,-692.922395287169,9598,46539
3302,2012-01-01,2012,2012-12-11,0,0,2012,421.220246512919,9600,46545
3305,2012-09-25,2012,2012-11-08,0,0,2013,6691.41990223672,9601,46579
3307,2013-01-01,2013,2013-02-27,0,0,2013,4245.82032461931,9606,46612
3308,2011-01-01,2011,2011-03-31,0,0,2012,229.957368458371,9622,46702
3309,2011-01-01,2011,2011-11-05,0,0,2011,718.769021467772,9636,46781
3310,2011-04-01,2011,2011-10-18,0,0,2011,516.501387228738,9637,46785
3311,2012-04-01,2012,2012-12-31,0,0,2013,3537.40935476103,9641,46805
3312,2011-02-23,2011,2011-03-31,1,0,2011,-16.7927621306839,9648,46827
3315,2012-01-01,2012,2012-12-31,0,0,2013,2655.43365538388,9653,46844
3316,2013-04-01,2013,2013-12-31,1,0,2014,-1023.48543879548,9656,46854
3318,2012-10-01,2012,2012-11-20,0,0,2013,6528.60124707234,9662,46897
3319,2012-01-01,2012,2012-03-31,0,0,2012,3982.82713078832,9669,46953
3320,2013-01-01,2013,2013-09-30,0,0,2013,5978.98858560389,9671,46960
3321,2012-04-01,2012,2012-12-31,0,0,2014,140.119324582087,9675,46982
3322,2012-01-01,2012,2012-12-31,0,0,2012,5344.00014182662,9690,47051
3323,2013-10-24,2013,2013-12-31,0,0,2014,3796.58699159956,9690,47054
3326,2012-01-01,2012,2012-11-30,0,0,2012,2127.42092672024,9700,47095
3327,2012-01-01,2012,2012-11-30,0,0,2013,711.353475674505,9700,47098
3328,2012-07-24,2012,2012-11-30,0,0,2013,494.642772593933,9700,47102
3329,2012-02-09,2012,2012-12-31,0,0,2012,989.328658826199,9702,47121
3330,2013-01-01,2013,2013-12-31,0,0,2013,335.283986905767,9702,47123
3331,2013-01-01,2013,2013-03-31,0,0,2013,502.521789999279,9706,47142
3333,2012-01-01,2012,2012-06-27,0,0,2012,583.165850501062,9710,47151
3334,2013-01-01,2013,2013-09-16,0,0,2013,819.277690831461,9710,47152
3335,2011-01-01,2011,2011-12-31,0,0,2012,412.414285883414,9715,47162
3336,2012-01-01,2012,2012-12-31,0,0,2012,1235.16262460068,9715,47163
3337,2011-01-01,2011,2011-12-31,0,0,2011,1101.45645372062,9718,47172
3338,2011-01-01,2011,2011-12-31,1,0,2011,-979.41252200962,9718,47172
3339,2011-01-01,2011,2011-03-31,1,0,2011,-143.988773622469,9719,47174
3342,2011-04-01,2011,2011-12-09,0,0,2012,128.54331268969,9723,47187
3343,2013-04-01,2013,2013-10-24,0,0,2013,2532.85080319372,9723,47189
3344,2013-01-01,2013,2013-12-31,0,0,2013,2093.15636265513,9727,47197
3345,2011-01-20,2011,2011-07-09,0,0,2012,335.273208496184,9730,47205
3346,2011-04-28,2011,2011-12-31,0,0,2011,1126.76415942206,9732,47210
3347,2012-01-01,2012,2012-12-31,1,0,2013,521.675023828692,9732,47211
3348,2012-09-01,2012,2012-12-31,0,0,2013,2484.84376690998,9737,47222
3350,2011-01-01,2011,2011-12-31,0,0,2011,1790.06748517449,9742,47250
3351,2012-10-23,2012,2012-12-31,0,0,2013,2685.99044655235,9744,47273
3353,2011-01-01,2011,2011-12-31,0,0,2012,649.151273969642,9762,47348
3354,2012-01-01,2012,2012-12-31,0,0,2012,1113.89473837967,9762,47348
3356,2012-03-29,2012,2012-06-05,0,0,2012,1972.15793667371,9763,47360
3357,2013-01-01,2013,2013-01-30,1,0,2013,-623.983687592782,9763,47360
3358,2011-01-01,2011,2011-12-31,1,0,2011,568.981463489522,9769,47396
3359,2011-02-09,2011,2011-03-31,1,0,2012,-684.213440343913,9774,47424
3360,2013-07-10,2013,2013-10-09,0,0,2013,1749.91790947693,9775,47430
3361,2012-03-15,2012,2012-12-31,0,0,2012,7075.90732888997,9776,47437
3362,2013-04-10,2013,2013-05-20,0,0,2013,1726.71199364422,9777,47441
3364,2011-01-01,2011,2011-12-31,0,0,2013,1347.86167520301,9782,47451
3365,2013-01-04,2013,2013-07-16,0,0,2013,5899.5732637946,9802,47558
3366,2012-07-20,2012,2012-09-25,0,0,2012,4171.79420760164,9802,47560
3367,2013-01-04,2013,2013-11-08,0,0,2013,929.93962202256,9802,47561
3368,2013-01-04,2013,2013-11-08,0,0,2014,1082.8852540087,9802,47561
3369,2011-06-01,2011,2011-12-31,0,0,2011,496.022409020587,9804,47576
3370,2012-01-01,2012,2012-06-08,0,0,2012,467.147049747094,9805,47577
3371,2012-01-01,2012,2012-06-08,0,0,2012,1215.95549872335,9805,47577
3372,2011-01-01,2011,2011-12-31,0,0,2011,736.111482487201,9807,47581
